,ride_id,seat_number,travel_from,max_capacity,travel_time_in_seconds,car_type_Bus,car_type_shuttle,payment_method_Cash,payment_method_Mpesa,new_time_frame
4535,7027,0,280,0,380,0,1,0,1,304
4536,7027,0,280,0,380,0,1,0,1,304
4537,7027,0,280,0,380,0,1,0,1,304
4538,7027,0,280,0,380,0,1,0,1,304
4539,7027,0,280,0,380,0,1,0,1,304
4540,7027,0,280,0,380,0,1,0,1,304
4541,7027,0,280,0,380,0,1,0,1,304
4542,7027,0,280,0,380,0,1,0,1,304
4543,7001,0,306,1,435,1,0,0,1,100
4544,7028,0,371,1,432,1,0,0,1,304
4545,7025,0,306,0,400,0,1,0,1,100
4546,7025,0,306,0,400,0,1,0,1,100
4547,7028,0,371,1,432,1,0,0,1,304
4548,7025,0,306,0,400,0,1,0,1,100
4549,7025,0,306,0,400,0,1,0,1,100
4550,7028,0,371,1,432,1,0,0,1,304
4551,7028,0,371,1,432,1,0,0,1,304
4552,7025,0,306,0,400,0,1,0,1,100
4553,7025,0,306,0,400,0,1,0,1,100
4554,7025,0,306,0,400,0,1,0,1,100
4555,6950,0,306,0,390,0,1,0,1,100
4556,6950,0,306,0,390,0,1,0,1,100
4557,7028,0,371,1,432,1,0,0,1,304
4558,6950,0,306,0,390,0,1,0,1,100
4559,7029,0,363,1,429,1,0,0,1,304
4560,7022,0,306,0,410,0,1,0,1,100
4561,7022,0,306,0,410,0,1,0,1,100
4562,7028,0,371,1,432,1,0,0,1,304
4563,7022,0,306,0,410,0,1,0,1,100
4564,7022,0,306,0,410,0,1,0,1,100
4565,7018,0,331,1,424,1,0,0,1,304
4566,7018,0,331,1,424,1,0,0,1,304
4567,7030,0,280,0,360,0,1,0,1,304
4568,7030,0,280,0,360,0,1,0,1,304
4569,7030,0,280,0,360,0,1,0,1,304
4570,7030,0,280,0,360,0,1,0,1,304
4571,7030,0,280,0,360,0,1,0,1,304
4572,7030,0,280,0,360,0,1,0,1,304
4573,7030,0,280,0,360,0,1,0,1,304
4574,7030,0,280,0,360,0,1,0,1,304
4575,7030,0,280,0,360,0,1,0,1,304
4576,7030,0,280,0,360,0,1,0,1,304
4577,7030,0,280,0,360,0,1,0,1,304
4578,6953,0,306,1,426,1,0,0,1,100
4579,7029,0,363,1,429,1,0,0,1,304
4580,7028,0,371,1,432,1,0,0,1,304
4581,7028,0,371,1,432,1,0,0,1,304
4582,6953,0,306,1,426,1,0,0,1,100
4583,7018,0,331,1,424,1,0,0,1,304
4584,7028,0,371,1,432,1,0,0,1,304
4585,7018,0,331,1,424,1,0,0,1,304
4586,7025,0,306,0,400,0,1,0,1,100
4587,7031,0,280,0,350,0,1,0,1,304
4588,7031,0,280,0,350,0,1,0,1,304
4589,6953,0,306,1,426,1,0,0,1,100
4590,7031,0,280,0,350,0,1,0,1,304
4591,7031,0,280,0,350,0,1,0,1,304
4592,7031,0,280,0,350,0,1,0,1,304
4593,7031,0,280,0,350,0,1,0,1,304
4594,7031,0,280,0,350,0,1,0,1,304
4595,7031,0,280,0,350,0,1,0,1,304
4596,7031,0,280,0,350,0,1,0,1,304
4597,7031,0,280,0,350,0,1,0,1,304
4598,7031,0,280,0,350,0,1,0,1,304
4599,7032,0,280,0,340,0,1,0,1,304
4600,6953,0,306,1,426,1,0,0,1,100
4601,7032,0,280,0,340,0,1,0,1,304
4602,7032,0,280,0,340,0,1,0,1,304
4603,7032,0,280,0,340,0,1,0,1,304
4604,7032,0,280,0,340,0,1,0,1,304
4605,7033,0,280,0,330,0,1,0,1,304
4606,7033,0,280,0,330,0,1,0,1,304
4607,7033,0,280,0,330,0,1,0,1,304
4608,7033,0,280,0,330,0,1,0,1,304
4609,7033,0,280,0,330,0,1,0,1,304
4610,6953,0,306,1,426,1,0,0,1,100
4611,7033,0,280,0,330,0,1,0,1,304
4612,7034,0,280,0,320,0,1,0,1,304
4613,7034,0,280,0,320,0,1,0,1,304
4614,7034,0,280,0,320,0,1,0,1,304
4615,7034,0,280,0,320,0,1,0,1,304
4616,7034,0,280,0,320,0,1,0,1,304
4617,7034,0,280,0,320,0,1,0,1,304
4618,7034,0,280,0,320,0,1,0,1,304
4619,7034,0,280,0,320,0,1,0,1,304
4620,7034,0,280,0,320,0,1,0,1,304
4621,7034,0,280,0,320,0,1,0,1,304
4622,7035,0,280,0,310,0,1,0,1,304
4623,7035,0,280,0,310,0,1,0,1,304
4624,7035,0,280,0,310,0,1,0,1,304
4625,7035,0,280,0,310,0,1,0,1,304
4626,7036,0,306,0,300,0,1,0,1,100
4627,7035,0,280,0,310,0,1,0,1,304
4628,7035,0,280,0,310,0,1,0,1,304
4629,7035,0,280,0,310,0,1,0,1,304
4630,7035,0,280,0,310,0,1,0,1,304
4631,7035,0,280,0,310,0,1,0,1,304
4632,7035,0,280,0,310,0,1,0,1,304
4633,7037,0,280,0,300,0,1,0,1,304
4634,7037,0,280,0,300,0,1,0,1,304
4635,7037,0,280,0,300,0,1,0,1,304
4636,7037,0,280,0,300,0,1,0,1,304
4637,7037,0,280,0,300,0,1,0,1,304
4638,7037,0,280,0,300,0,1,0,1,304
4639,7037,0,280,0,300,0,1,0,1,304
4640,7037,0,280,0,300,0,1,0,1,304
4641,7025,0,306,0,400,0,1,0,1,100
4642,7029,0,363,1,429,1,0,0,1,304
4643,7029,0,363,1,429,1,0,0,1,304
4644,7029,0,363,1,429,1,0,0,1,304
4645,7029,0,363,1,429,1,0,0,1,304
4646,7028,0,371,1,432,1,0,0,1,304
4647,7018,0,331,1,424,1,0,0,1,304
4648,7028,0,371,1,432,1,0,0,1,304
4649,6998,0,306,0,418,0,1,0,1,100
4650,7029,0,363,1,429,1,0,0,1,304
4651,7029,0,363,1,429,1,0,0,1,304
4652,7045,0,306,1,426,1,0,0,1,100
4653,7046,0,306,1,422,1,0,0,1,100
4654,7046,0,306,1,422,1,0,0,1,100
4655,7045,0,306,1,426,1,0,0,1,100
4656,7018,0,331,1,424,1,0,0,1,304
4657,7047,0,306,0,654,0,1,0,1,100
4658,7048,0,306,0,653,0,1,0,1,100
4659,7048,0,306,0,653,0,1,0,1,100
4660,7028,0,371,1,432,1,0,0,1,304
4661,7048,0,306,0,653,0,1,0,1,100
4662,7029,0,363,1,429,1,0,0,1,304
4663,7048,0,306,0,653,0,1,0,1,100
4664,7049,0,306,0,570,0,1,0,1,100
4665,7050,0,306,1,427,1,0,0,1,100
4666,7050,0,306,1,427,1,0,0,1,100
4667,7029,0,363,1,429,1,0,0,1,304
4668,7050,0,306,1,427,1,0,0,1,100
4669,7048,0,306,0,653,0,1,0,1,100
4670,7048,0,306,0,653,0,1,0,1,100
4671,7051,0,331,1,434,1,0,0,1,304
4672,7048,0,306,0,653,0,1,0,1,100
4673,7052,0,306,0,652,0,1,0,1,100
4674,7050,0,306,1,427,1,0,0,1,100
4675,7052,0,306,0,652,0,1,0,1,100
4676,7048,0,306,0,653,0,1,0,1,100
4677,7052,0,306,0,652,0,1,0,1,100
4678,7052,0,306,0,652,0,1,0,1,100
4679,7052,0,306,0,652,0,1,0,1,100
4680,7050,0,306,1,427,1,0,0,1,100
4681,7052,0,306,0,652,0,1,0,1,100
4682,7053,0,306,0,651,0,1,0,1,100
4683,7053,0,306,0,651,0,1,0,1,100
4684,7050,0,306,1,427,1,0,0,1,100
4685,7050,0,306,1,427,1,0,0,1,100
4686,7052,0,306,0,652,0,1,0,1,100
4687,7054,0,331,1,429,1,0,0,1,304
4688,7052,0,306,0,652,0,1,0,1,100
4689,7052,0,306,0,652,0,1,0,1,100
4690,7053,0,306,0,651,0,1,0,1,100
4691,7050,0,306,1,427,1,0,0,1,100
4692,7050,0,306,1,427,1,0,0,1,100
4693,7052,0,306,0,652,0,1,0,1,100
4694,7053,0,306,0,651,0,1,0,1,100
4695,7018,0,331,1,424,1,0,0,1,304
4696,7018,0,331,1,424,1,0,0,1,304
4697,7053,0,306,0,651,0,1,0,1,100
4698,7053,0,306,0,651,0,1,0,1,100
4699,7053,0,306,0,651,0,1,0,1,100
4700,7053,0,306,0,651,0,1,0,1,100
4701,7053,0,306,0,651,0,1,0,1,100
4702,7055,0,306,0,650,0,1,0,1,100
4703,7050,0,306,1,427,1,0,0,1,100
4704,7055,0,306,0,650,0,1,0,1,100
4705,7055,0,306,0,650,0,1,0,1,100
4706,7055,0,306,0,650,0,1,0,1,100
4707,7055,0,306,0,650,0,1,0,1,100
4708,7055,0,306,0,650,0,1,0,1,100
4709,7056,0,306,0,640,0,1,0,1,100
4710,7056,0,306,0,640,0,1,0,1,100
4711,7055,0,306,0,650,0,1,0,1,100
4712,7055,0,306,0,650,0,1,0,1,100
4713,7055,0,306,0,650,0,1,0,1,100
4714,7055,0,306,0,650,0,1,0,1,100
4715,7056,0,306,0,640,0,1,0,1,100
4716,7056,0,306,0,640,0,1,0,1,100
4717,7056,0,306,0,640,0,1,0,1,100
4718,7055,0,306,0,650,0,1,0,1,100
4719,7056,0,306,0,640,0,1,0,1,100
4720,7056,0,306,0,640,0,1,0,1,100
4721,7051,0,331,1,434,1,0,0,1,304
4722,7056,0,306,0,640,0,1,0,1,100
4723,7056,0,306,0,640,0,1,0,1,100
4724,7056,0,306,0,640,0,1,0,1,100
4725,7051,0,331,1,434,1,0,0,1,304
4726,7057,0,306,0,630,0,1,0,1,100
4727,7056,0,306,0,640,0,1,0,1,100
4728,7058,0,306,0,620,0,1,0,1,100
4729,7058,0,306,0,620,0,1,0,1,100
4730,7059,0,306,0,610,0,1,0,1,100
4731,7059,0,306,0,610,0,1,0,1,100
4732,7059,0,306,0,610,0,1,0,1,100
4733,7059,0,306,0,610,0,1,0,1,100
4734,7059,0,306,0,610,0,1,0,1,100
4735,7059,0,306,0,610,0,1,0,1,100
4736,7059,0,306,0,610,0,1,0,1,100
4737,7050,0,306,1,427,1,0,0,1,100
4738,7050,0,306,1,427,1,0,0,1,100
4739,7060,0,306,0,600,0,1,0,1,100
4740,7060,0,306,0,600,0,1,0,1,100
4741,7060,0,306,0,600,0,1,0,1,100
4742,7060,0,306,0,600,0,1,0,1,100
4743,7061,0,306,0,590,0,1,0,1,100
4744,7060,0,306,0,600,0,1,0,1,100
4745,7060,0,306,0,600,0,1,0,1,100
4746,7059,0,306,0,610,0,1,0,1,100
4747,7060,0,306,0,600,0,1,0,1,100
4748,7060,0,306,0,600,0,1,0,1,100
4749,7061,0,306,0,590,0,1,0,1,100
4750,7060,0,306,0,600,0,1,0,1,100
4751,7061,0,306,0,590,0,1,0,1,100
4752,7061,0,306,0,590,0,1,0,1,100
4753,7060,0,306,0,600,0,1,0,1,100
4754,7061,0,306,0,590,0,1,0,1,100
4755,7024,0,280,0,390,0,1,0,1,304
4756,7029,0,363,1,429,1,0,0,1,304
4757,7061,0,306,0,590,0,1,0,1,100
4758,7061,0,306,0,590,0,1,0,1,100
4759,7061,0,306,0,590,0,1,0,1,100
4760,7029,0,363,1,429,1,0,0,1,304
4761,7061,0,306,0,590,0,1,0,1,100
4762,7028,0,371,1,432,1,0,0,1,304
4763,7050,0,306,1,427,1,0,0,1,100
4764,7062,0,306,0,580,0,1,0,1,100
4765,7062,0,306,0,580,0,1,0,1,100
4766,7062,0,306,0,580,0,1,0,1,100
4767,7062,0,306,0,580,0,1,0,1,100
4768,7062,0,306,0,580,0,1,0,1,100
4769,7062,0,306,0,580,0,1,0,1,100
4770,7062,0,306,0,580,0,1,0,1,100
4771,7062,0,306,0,580,0,1,0,1,100
4772,7062,0,306,0,580,0,1,0,1,100
4773,7049,0,306,0,570,0,1,0,1,100
4774,7062,0,306,0,580,0,1,0,1,100
4775,7062,0,306,0,580,0,1,0,1,100
4776,7028,0,371,1,432,1,0,0,1,304
4777,7049,0,306,0,570,0,1,0,1,100
4778,7050,0,306,1,427,1,0,0,1,100
4779,7049,0,306,0,570,0,1,0,1,100
4780,7049,0,306,0,570,0,1,0,1,100
4781,7049,0,306,0,570,0,1,0,1,100
4782,7050,0,306,1,427,1,0,0,1,100
4783,7050,0,306,1,427,1,0,0,1,100
4784,7060,0,306,0,600,0,1,0,1,100
4785,7029,0,363,1,429,1,0,0,1,304
4786,7049,0,306,0,570,0,1,0,1,100
4787,7049,0,306,0,570,0,1,0,1,100
4788,7049,0,306,0,570,0,1,0,1,100
4789,7049,0,306,0,570,0,1,0,1,100
4790,7049,0,306,0,570,0,1,0,1,100
4791,7063,0,306,0,560,0,1,0,1,100
4792,7029,0,363,1,429,1,0,0,1,304
4793,7063,0,306,0,560,0,1,0,1,100
4794,7063,0,306,0,560,0,1,0,1,100
4795,7063,0,306,0,560,0,1,0,1,100
4796,7063,0,306,0,560,0,1,0,1,100
4797,7064,0,306,0,550,0,1,0,1,100
4798,7051,0,331,1,434,1,0,0,1,304
4799,7064,0,306,0,550,0,1,0,1,100
4800,7064,0,306,0,550,0,1,0,1,100
4801,7064,0,306,0,550,0,1,0,1,100
4802,7063,0,306,0,560,0,1,0,1,100
4803,7063,0,306,0,560,0,1,0,1,100
4804,7064,0,306,0,550,0,1,0,1,100
4805,7028,0,371,1,432,1,0,0,1,304
4806,7064,0,306,0,550,0,1,0,1,100
4807,7064,0,306,0,550,0,1,0,1,100
4808,7064,0,306,0,550,0,1,0,1,100
4809,7064,0,306,0,550,0,1,0,1,100
4810,7065,0,306,0,540,0,1,0,1,100
4811,7065,0,306,0,540,0,1,0,1,100
4812,7065,0,306,0,540,0,1,0,1,100
4813,7065,0,306,0,540,0,1,0,1,100
4814,7066,0,306,0,530,0,1,0,1,100
4815,7065,0,306,0,540,0,1,0,1,100
4816,7065,0,306,0,540,0,1,0,1,100
4817,7050,0,306,1,427,1,0,0,1,100
4818,7066,0,306,0,530,0,1,0,1,100
4819,7065,0,306,0,540,0,1,0,1,100
4820,7065,0,306,0,540,0,1,0,1,100
4821,7065,0,306,0,540,0,1,0,1,100
4822,7065,0,306,0,540,0,1,0,1,100
4823,7066,0,306,0,530,0,1,0,1,100
4824,7066,0,306,0,530,0,1,0,1,100
4825,7066,0,306,0,530,0,1,0,1,100
4826,7066,0,306,0,530,0,1,0,1,100
4827,7066,0,306,0,530,0,1,0,1,100
4828,7066,0,306,0,530,0,1,0,1,100
4829,7067,0,306,1,428,1,0,0,1,100
4830,7067,0,306,1,428,1,0,0,1,100
4831,7067,0,306,1,428,1,0,0,1,100
4832,7067,0,306,1,428,1,0,0,1,100
4833,7067,0,306,1,428,1,0,0,1,100
4834,7066,0,306,0,530,0,1,0,1,100
4835,7067,0,306,1,428,1,0,0,1,100
4836,7067,0,306,1,428,1,0,0,1,100
4837,7067,0,306,1,428,1,0,0,1,100
4838,7068,0,306,0,520,0,1,0,1,100
4839,7069,0,306,1,424,1,0,0,1,100
4840,7067,0,306,1,428,1,0,0,1,100
4841,7068,0,306,0,520,0,1,0,1,100
4842,7068,0,306,0,520,0,1,0,1,100
4843,7068,0,306,0,520,0,1,0,1,100
4844,7068,0,306,0,520,0,1,0,1,100
4845,7068,0,306,0,520,0,1,0,1,100
4846,7068,0,306,0,520,0,1,0,1,100
4847,7069,0,306,1,424,1,0,0,1,100
4848,7068,0,306,0,520,0,1,0,1,100
4849,7070,0,306,0,510,0,1,0,1,100
4850,7070,0,306,0,510,0,1,0,1,100
4851,7070,0,306,0,510,0,1,0,1,100
4852,7070,0,306,0,510,0,1,0,1,100
4853,7071,0,306,0,500,0,1,0,1,100
4854,7070,0,306,0,510,0,1,0,1,100
4855,7071,0,306,0,500,0,1,0,1,100
4856,7071,0,306,0,500,0,1,0,1,100
4857,7070,0,306,0,510,0,1,0,1,100
4858,7046,0,306,1,422,1,0,0,1,100
4859,7071,0,306,0,500,0,1,0,1,100
4860,7071,0,306,0,500,0,1,0,1,100
4861,7071,0,306,0,500,0,1,0,1,100
4862,7071,0,306,0,500,0,1,0,1,100
4863,7071,0,306,0,500,0,1,0,1,100
4864,7046,0,306,1,422,1,0,0,1,100
4865,7046,0,306,1,422,1,0,0,1,100
4866,7071,0,306,0,500,0,1,0,1,100
4867,7046,0,306,1,422,1,0,0,1,100
4868,7046,0,306,1,422,1,0,0,1,100
4869,7046,0,306,1,422,1,0,0,1,100
4870,7046,0,306,1,422,1,0,0,1,100
4871,7046,0,306,1,422,1,0,0,1,100
4872,7046,0,306,1,422,1,0,0,1,100
4873,7046,0,306,1,422,1,0,0,1,100
4874,7046,0,306,1,422,1,0,0,1,100
4875,7046,0,306,1,422,1,0,0,1,100
4876,7046,0,306,1,422,1,0,0,1,100
4877,7046,0,306,1,422,1,0,0,1,100
4878,7046,0,306,1,422,1,0,0,1,100
4879,7072,0,306,0,490,0,1,0,1,100
4880,7073,0,306,1,421,1,0,0,1,100
4881,7071,0,306,0,500,0,1,0,1,100
4882,7072,0,306,0,490,0,1,0,1,100
4883,7072,0,306,0,490,0,1,0,1,100
4884,7029,0,363,1,429,1,0,0,1,304
4885,7072,0,306,0,490,0,1,0,1,100
4886,7072,0,306,0,490,0,1,0,1,100
4887,7051,0,331,1,434,1,0,0,1,304
4888,7073,0,306,1,421,1,0,0,1,100
4889,7072,0,306,0,490,0,1,0,1,100
4890,7073,0,306,1,421,1,0,0,1,100
4891,7073,0,306,1,421,1,0,0,1,100
4892,7050,0,306,1,427,1,0,0,1,100
4893,7050,0,306,1,427,1,0,0,1,100
4894,7073,0,306,1,421,1,0,0,1,100
4895,7073,0,306,1,421,1,0,0,1,100
4896,7028,0,371,1,432,1,0,0,1,304
4897,7073,0,306,1,421,1,0,0,1,100
4898,7073,0,306,1,421,1,0,0,1,100
4899,7074,0,306,0,480,0,1,0,1,100
4900,7074,0,306,0,480,0,1,0,1,100
4901,7074,0,306,0,480,0,1,0,1,100
4902,7028,0,371,1,432,1,0,0,1,304
4903,7051,0,331,1,434,1,0,0,1,304
4904,7074,0,306,0,480,0,1,0,1,100
4905,7073,0,306,1,421,1,0,0,1,100
4906,7073,0,306,1,421,1,0,0,1,100
4907,7073,0,306,1,421,1,0,0,1,100
4908,7074,0,306,0,480,0,1,0,1,100
4909,7074,0,306,0,480,0,1,0,1,100
4910,7074,0,306,0,480,0,1,0,1,100
4911,7074,0,306,0,480,0,1,0,1,100
4912,7074,0,306,0,480,0,1,0,1,100
4913,7029,0,363,1,429,1,0,0,1,304
4914,7073,0,306,1,421,1,0,0,1,100
4915,7073,0,306,1,421,1,0,0,1,100
4916,7073,0,306,1,421,1,0,0,1,100
4917,7073,0,306,1,421,1,0,0,1,100
4918,7075,0,306,0,470,0,1,0,1,100
4919,7073,0,306,1,421,1,0,0,1,100
4920,7075,0,306,0,470,0,1,0,1,100
4921,7075,0,306,0,470,0,1,0,1,100
4922,7073,0,306,1,421,1,0,0,1,100
4923,7073,0,306,1,421,1,0,0,1,100
4924,7018,0,331,1,424,1,0,0,1,304
4925,7045,0,306,1,426,1,0,0,1,100
4926,7045,0,306,1,426,1,0,0,1,100
4927,7073,0,306,1,421,1,0,0,1,100
4928,7045,0,306,1,426,1,0,0,1,100
4929,7075,0,306,0,470,0,1,0,1,100
4930,7045,0,306,1,426,1,0,0,1,100
4931,7045,0,306,1,426,1,0,0,1,100
4932,7075,0,306,0,470,0,1,0,1,100
4933,7075,0,306,0,470,0,1,0,1,100
4934,7075,0,306,0,470,0,1,0,1,100
4935,7075,0,306,0,470,0,1,0,1,100
4936,7075,0,306,0,470,0,1,0,1,100
4937,7076,0,306,0,460,0,1,0,1,100
4938,7076,0,306,0,460,0,1,0,1,100
4939,7045,0,306,1,426,1,0,0,1,100
4940,7045,0,306,1,426,1,0,0,1,100
4941,7045,0,306,1,426,1,0,0,1,100
4942,7076,0,306,0,460,0,1,0,1,100
4943,7076,0,306,0,460,0,1,0,1,100
4944,7045,0,306,1,426,1,0,0,1,100
4945,7076,0,306,0,460,0,1,0,1,100
4946,7076,0,306,0,460,0,1,0,1,100
4947,7076,0,306,0,460,0,1,0,1,100
4948,7045,0,306,1,426,1,0,0,1,100
4949,7045,0,306,1,426,1,0,0,1,100
4950,7029,0,363,1,429,1,0,0,1,304
4951,7076,0,306,0,460,0,1,0,1,100
4952,7077,0,306,0,450,0,1,0,1,100
4953,7077,0,306,0,450,0,1,0,1,100
4954,7077,0,306,0,450,0,1,0,1,100
4955,7045,0,306,1,426,1,0,0,1,100
4956,7077,0,306,0,450,0,1,0,1,100
4957,7077,0,306,0,450,0,1,0,1,100
4958,7045,0,306,1,426,1,0,0,1,100
4959,7045,0,306,1,426,1,0,0,1,100
4960,7077,0,306,0,450,0,1,0,1,100
4961,7077,0,306,0,450,0,1,0,1,100
4962,7077,0,306,0,450,0,1,0,1,100
4963,7045,0,306,1,426,1,0,0,1,100
4964,7078,0,306,0,440,0,1,0,1,100
4965,7078,0,306,0,440,0,1,0,1,100
4966,7045,0,306,1,426,1,0,0,1,100
4967,7045,0,306,1,426,1,0,0,1,100
4968,7045,0,306,1,426,1,0,0,1,100
4969,7078,0,306,0,440,0,1,0,1,100
4970,7077,0,306,0,450,0,1,0,1,100
4971,7077,0,306,0,450,0,1,0,1,100
4972,7045,0,306,1,426,1,0,0,1,100
4973,7078,0,306,0,440,0,1,0,1,100
4974,7078,0,306,0,440,0,1,0,1,100
4975,7079,0,306,0,300,0,1,0,1,100
4976,7079,0,306,0,300,0,1,0,1,100
4977,7079,0,306,0,300,0,1,0,1,100
4978,7029,0,363,1,429,1,0,0,1,304
4979,7028,0,371,1,432,1,0,0,1,304
4980,7083,0,270,0,300,0,1,0,1,304
4981,7082,0,306,0,390,0,1,0,1,100
4982,7051,0,331,1,434,1,0,0,1,304
4983,7051,0,331,1,434,1,0,0,1,304
4984,7029,0,363,1,429,1,0,0,1,304
4985,7091,0,371,1,433,1,0,0,1,304
4986,7083,0,270,0,300,0,1,0,1,304
4987,7095,0,306,0,418,0,1,0,1,100
4988,7095,0,306,0,418,0,1,0,1,100
4989,7095,0,306,0,418,0,1,0,1,100
4990,7095,0,306,0,418,0,1,0,1,100
4991,7095,0,306,0,418,0,1,0,1,100
4992,7028,0,371,1,432,1,0,0,1,304
4993,7095,0,306,0,418,0,1,0,1,100
4994,7095,0,306,0,418,0,1,0,1,100
4995,7095,0,306,0,418,0,1,0,1,100
4996,7095,0,306,0,418,0,1,0,1,100
4997,7095,0,306,0,418,0,1,0,1,100
4998,7095,0,306,0,418,0,1,0,1,100
4999,7096,0,306,1,1143,1,0,0,1,100
5000,7082,0,306,0,390,0,1,0,1,100
5001,7097,0,306,0,652,0,1,0,1,100
5002,7098,0,270,1,427,1,0,0,1,304
5003,7099,0,306,0,380,0,1,0,1,100
5004,7082,0,306,0,390,0,1,0,1,100
5005,7100,0,306,0,667,0,1,0,1,100
5006,7100,0,306,0,667,0,1,0,1,100
5007,7100,0,306,0,667,0,1,0,1,100
5008,7101,0,306,0,666,0,1,0,1,100
5009,7101,0,306,0,666,0,1,0,1,100
5010,7101,0,306,0,666,0,1,0,1,100
5011,7102,0,270,0,410,0,1,0,1,304
5012,7100,0,306,0,667,0,1,0,1,100
5013,7100,0,306,0,667,0,1,0,1,100
5014,7101,0,306,0,666,0,1,0,1,100
5015,7101,0,306,0,666,0,1,0,1,100
5016,7101,0,306,0,666,0,1,0,1,100
5017,7101,0,306,0,666,0,1,0,1,100
5018,7103,0,306,0,665,0,1,0,1,100
5019,7101,0,306,0,666,0,1,0,1,100
5020,7104,0,331,1,435,1,0,0,1,304
5021,7103,0,306,0,665,0,1,0,1,100
5022,7103,0,306,0,665,0,1,0,1,100
5023,7018,0,331,1,424,1,0,0,1,304
5024,7103,0,306,0,665,0,1,0,1,100
5025,7103,0,306,0,665,0,1,0,1,100
5026,7103,0,306,0,665,0,1,0,1,100
5027,7018,0,331,1,424,1,0,0,1,304
5028,7103,0,306,0,665,0,1,0,1,100
5029,7103,0,306,0,665,0,1,0,1,100
5030,7101,0,306,0,666,0,1,0,1,100
5031,7103,0,306,0,665,0,1,0,1,100
5032,7103,0,306,0,665,0,1,0,1,100
5033,7105,0,306,0,664,0,1,0,1,100
5034,7106,0,306,1,427,1,0,0,1,100
5035,7018,0,331,1,424,1,0,0,1,304
5036,7105,0,306,0,664,0,1,0,1,100
5037,7105,0,306,0,664,0,1,0,1,100
5038,7103,0,306,0,665,0,1,0,1,100
5039,7105,0,306,0,664,0,1,0,1,100
5040,7105,0,306,0,664,0,1,0,1,100
5041,7018,0,331,1,424,1,0,0,1,304
5042,7018,0,331,1,424,1,0,0,1,304
5043,7018,0,331,1,424,1,0,0,1,304
5044,7105,0,306,0,664,0,1,0,1,100
5045,7105,0,306,0,664,0,1,0,1,100
5046,7105,0,306,0,664,0,1,0,1,100
5047,7018,0,331,1,424,1,0,0,1,304
5048,7018,0,331,1,424,1,0,0,1,304
5049,7105,0,306,0,664,0,1,0,1,100
5050,7105,0,306,0,664,0,1,0,1,100
5051,7018,0,331,1,424,1,0,0,1,304
5052,7018,0,331,1,424,1,0,0,1,304
5053,7105,0,306,0,664,0,1,0,1,100
5054,7108,0,306,0,663,0,1,0,1,100
5055,7108,0,306,0,663,0,1,0,1,100
5056,7108,0,306,0,663,0,1,0,1,100
5057,7108,0,306,0,663,0,1,0,1,100
5058,7018,0,331,1,424,1,0,0,1,304
5059,7108,0,306,0,663,0,1,0,1,100
5060,7108,0,306,0,663,0,1,0,1,100
5061,7108,0,306,0,663,0,1,0,1,100
5062,7107,0,306,0,480,0,1,0,1,100
5063,7109,0,306,1,1144,1,0,0,1,100
5064,7109,0,306,1,1144,1,0,0,1,100
5065,7109,0,306,1,1144,1,0,0,1,100
5066,7109,0,306,1,1144,1,0,0,1,100
5067,7109,0,306,1,1144,1,0,0,1,100
5068,7109,0,306,1,1144,1,0,0,1,100
5069,7110,0,371,1,435,1,0,0,1,304
5070,7018,0,331,1,424,1,0,0,1,304
5071,7111,0,280,1,426,1,0,0,1,304
5072,7018,0,331,1,424,1,0,0,1,304
5073,7110,0,371,1,435,1,0,0,1,304
5074,7018,0,331,1,424,1,0,0,1,304
5075,7112,0,371,1,420,1,0,0,1,304
5076,7112,0,371,1,420,1,0,0,1,304
5077,7112,0,371,1,420,1,0,0,1,304
5078,7113,0,363,1,424,1,0,0,1,304
5079,7018,0,331,1,424,1,0,0,1,304
5080,7110,0,371,1,435,1,0,0,1,304
5081,7110,0,371,1,435,1,0,0,1,304
5082,7113,0,363,1,424,1,0,0,1,304
5083,7110,0,371,1,435,1,0,0,1,304
5084,7110,0,371,1,435,1,0,0,1,304
5085,7110,0,371,1,435,1,0,0,1,304
5086,7110,0,371,1,435,1,0,0,1,304
5087,7114,0,270,1,426,1,0,0,1,304
5088,7028,0,371,1,432,1,0,0,1,304
5089,7110,0,371,1,435,1,0,0,1,304
5090,7113,0,363,1,424,1,0,0,1,304
5091,7110,0,371,1,435,1,0,0,1,304
5092,7110,0,371,1,435,1,0,0,1,304
5093,7113,0,363,1,424,1,0,0,1,304
5094,7113,0,363,1,424,1,0,0,1,304
5095,7110,0,371,1,435,1,0,0,1,304
5096,7110,0,371,1,435,1,0,0,1,304
5097,7110,0,371,1,435,1,0,0,1,304
5098,7113,0,363,1,424,1,0,0,1,304
5099,7109,0,306,1,1144,1,0,0,1,100
5100,7113,0,363,1,424,1,0,0,1,304
5101,7109,0,306,1,1144,1,0,0,1,100
5102,7109,0,306,1,1144,1,0,0,1,100
5103,7109,0,306,1,1144,1,0,0,1,100
5104,7109,0,306,1,1144,1,0,0,1,100
5105,7110,0,371,1,435,1,0,0,1,304
5106,7109,0,306,1,1144,1,0,0,1,100
5107,7109,0,306,1,1144,1,0,0,1,100
5108,7029,0,363,1,429,1,0,0,1,304
5109,7028,0,371,1,432,1,0,0,1,304
5110,7115,0,270,0,330,0,1,0,1,304
5111,7115,0,270,0,330,0,1,0,1,304
5112,7115,0,270,0,330,0,1,0,1,304
5113,7115,0,270,0,330,0,1,0,1,304
